Serotype_A	Serotype_B	N_Shared_Assays	Verdict	Min_Identity	Distinguishing_Assays	Identical_Assays
06B	22A	1	RESOLVABLE_BY_COMBINATION	1.0	35F/47F(1.0%)	
06B	22F	1	RESOLVABLE_BY_COMBINATION	1.2	35F/47F(1.2%)	
06B	23A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06B	23B	1	RESOLVABLE_BY_COMBINATION	0.5	35F/47F(0.5%)	
06B	23B1	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06B	23F	1	RESOLVABLE_BY_COMBINATION	0.7	35F/47F(0.7%)	
06B	24A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06B	24B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06B	24C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06B	24F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06B	24F2	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06B	25A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06B	25F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06B	27	1	RESOLVABLE_BY_COMBINATION	0.7	35F/47F(0.7%)	
06B	28A	1	RESOLVABLE_BY_COMBINATION	1.2	35F/47F(1.2%)	
06B	28F	1	RESOLVABLE_BY_COMBINATION	1.2	35F/47F(1.2%)	
06B	29	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06B	31	1	RESOLVABLE_BY_COMBINATION	0.7	35F/47F(0.7%)	
06B	32A	1	RESOLVABLE_BY_COMBINATION	1.9	35F/47F(1.9%)	
06B	32F	1	RESOLVABLE_BY_COMBINATION	1.9	35F/47F(1.9%)	
06B	33A	1	RESOLVABLE_BY_COMBINATION	1.7	35F/47F(1.7%)	
06B	33B	1	RESOLVABLE_BY_COMBINATION	2.0	35F/47F(2.0%)	
06B	33C	1	RESOLVABLE_BY_COMBINATION	1.0	35F/47F(1.0%)	
06B	33D	1	RESOLVABLE_BY_COMBINATION	2.0	35F/47F(2.0%)	
06B	33E	1	RESOLVABLE_BY_COMBINATION	0.4	35F/47F(0.4%)	
06B	33F	1	RESOLVABLE_BY_COMBINATION	1.7	35F/47F(1.7%)	
06B	33G	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06B	33H	1	RESOLVABLE_BY_COMBINATION	1.0	35F/47F(1.0%)	
06B	34	1	RESOLVABLE_BY_COMBINATION	0.9	35F/47F(0.9%)	
06B	35A	1	RESOLVABLE_BY_COMBINATION	1.4	35F/47F(1.4%)	
06B	35C	1	RESOLVABLE_BY_COMBINATION	1.4	35F/47F(1.4%)	
06B	35F	1	RESOLVABLE_BY_COMBINATION	0.1	35F/47F(0.1%)	
06B	36A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06B	36B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06B	38	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06B	39	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06B	40	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06B	41A	1	RESOLVABLE_BY_COMBINATION	0.4	35F/47F(0.4%)	
06B	41F	1	RESOLVABLE_BY_COMBINATION	1.4	35F/47F(1.4%)	
06B	42	1	RESOLVABLE_BY_COMBINATION	1.4	35F/47F(1.4%)	
06B	43	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06B	44	1	RESOLVABLE_BY_COMBINATION	0.7	35F/47F(0.7%)	
06B	45	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06B	46	1	RESOLVABLE_BY_COMBINATION	0.7	35F/47F(0.7%)	
06B	47A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06B	47F	1	RESOLVABLE_BY_COMBINATION	0.1	35F/47F(0.1%)	
06B	48	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	06BII	3	RESOLVABLE_BY_COMBINATION	42.3	35F/47F(42.3%)	6A/B/C/D (F/G/H); 6A/C
06BI	06C	3	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%); 6A/B/C/D (F/G/H)(97.4%); 6A/C(97.2%)	
06BI	06D	3	RESOLVABLE_BY_COMBINATION	0.7	35F/47F(0.7%)	6A/B/C/D (F/G/H); 6A/C
06BI	06E	3	RESOLVABLE_BY_COMBINATION	0.3	35F/47F(0.3%); 6A/B/C/D (F/G/H)(98.7%); 6A/C(99.3%)	
06BI	06F	3	RESOLVABLE_BY_COMBINATION	6.9	35F/47F(6.9%)	6A/B/C/D (F/G/H); 6A/C
06BI	06G	3	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%); 6A/C(98.6%)	6A/B/C/D (F/G/H)
06BI	07A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	07B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	07C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	07F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	08	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	09A	1	RESOLVABLE_BY_COMBINATION	0.4	35F/47F(0.4%)	
06BI	09L	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	09N	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	09V	1	RESOLVABLE_BY_COMBINATION	0.4	35F/47F(0.4%)	
06BI	10A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	10B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	10C	1	RESOLVABLE_BY_COMBINATION	0.5	35F/47F(0.5%)	
06BI	10D	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	10F	1	RESOLVABLE_BY_COMBINATION	0.5	35F/47F(0.5%)	
06BI	11E	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	11F	1	RESOLVABLE_BY_COMBINATION	0.9	35F/47F(0.9%)	
06BI	11F_like	1	RESOLVABLE_BY_COMBINATION	0.7	35F/47F(0.7%)	
06BI	12A	1	RESOLVABLE_BY_COMBINATION	0.5	35F/47F(0.5%)	
06BI	12B	1	RESOLVABLE_BY_COMBINATION	0.6	35F/47F(0.6%)	
06BI	12F	1	RESOLVABLE_BY_COMBINATION	0.6	35F/47F(0.6%)	
06BI	15A	1	RESOLVABLE_BY_COMBINATION	2.1	35F/47F(2.1%)	
06BI	15B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	15C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	15D	1	RESOLVABLE_BY_COMBINATION	1.4	35F/47F(1.4%)	
06BI	15F	1	RESOLVABLE_BY_COMBINATION	2.1	35F/47F(2.1%)	
06BI	16A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	16F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	17A	1	RESOLVABLE_BY_COMBINATION	0.9	35F/47F(0.9%)	
06BI	17F	1	RESOLVABLE_BY_COMBINATION	1.3	35F/47F(1.3%)	
06BI	18B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	18C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	18F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	19A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	19AF	1	RESOLVABLE_BY_COMBINATION	0.5	35F/47F(0.5%)	
06BI	19AI	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	19AII	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	19AIII	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	19B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	19C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	19F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	19FI	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	19FII	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	19FIII	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	19FIV	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	21	1	RESOLVABLE_BY_COMBINATION	0.3	35F/47F(0.3%)	
06BI	22A	1	RESOLVABLE_BY_COMBINATION	0.8	35F/47F(0.8%)	
06BI	22F	1	RESOLVABLE_BY_COMBINATION	0.9	35F/47F(0.9%)	
06BI	23A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	23B	1	RESOLVABLE_BY_COMBINATION	0.4	35F/47F(0.4%)	
06BI	23B1	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	23F	1	RESOLVABLE_BY_COMBINATION	0.5	35F/47F(0.5%)	
06BI	24A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	24B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	24C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	24F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	24F2	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	25A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	25F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	27	1	RESOLVABLE_BY_COMBINATION	0.5	35F/47F(0.5%)	
06BI	28A	1	RESOLVABLE_BY_COMBINATION	1.0	35F/47F(1.0%)	
06BI	28F	1	RESOLVABLE_BY_COMBINATION	1.0	35F/47F(1.0%)	
06BI	29	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	31	1	RESOLVABLE_BY_COMBINATION	0.5	35F/47F(0.5%)	
06BI	32A	1	RESOLVABLE_BY_COMBINATION	1.3	35F/47F(1.3%)	
06BI	32F	1	RESOLVABLE_BY_COMBINATION	1.3	35F/47F(1.3%)	
06BI	33A	1	RESOLVABLE_BY_COMBINATION	1.3	35F/47F(1.3%)	
06BI	33B	1	RESOLVABLE_BY_COMBINATION	1.4	35F/47F(1.4%)	
06BI	33C	1	RESOLVABLE_BY_COMBINATION	0.7	35F/47F(0.7%)	
06BI	33D	1	RESOLVABLE_BY_COMBINATION	1.4	35F/47F(1.4%)	
06BI	33E	1	RESOLVABLE_BY_COMBINATION	0.3	35F/47F(0.3%)	
06BI	33F	1	RESOLVABLE_BY_COMBINATION	1.3	35F/47F(1.3%)	
06BI	33G	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	33H	1	RESOLVABLE_BY_COMBINATION	0.7	35F/47F(0.7%)	
06BI	34	1	RESOLVABLE_BY_COMBINATION	0.6	35F/47F(0.6%)	
06BI	35A	1	RESOLVABLE_BY_COMBINATION	1.1	35F/47F(1.1%)	
06BI	35C	1	RESOLVABLE_BY_COMBINATION	1.1	35F/47F(1.1%)	
06BI	35F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	36A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	36B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	38	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	39	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	40	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	41A	1	RESOLVABLE_BY_COMBINATION	0.3	35F/47F(0.3%)	
06BI	41F	1	RESOLVABLE_BY_COMBINATION	1.1	35F/47F(1.1%)	
06BI	42	1	RESOLVABLE_BY_COMBINATION	1.1	35F/47F(1.1%)	
06BI	43	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	44	1	RESOLVABLE_BY_COMBINATION	0.6	35F/47F(0.6%)	
06BI	45	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	46	1	RESOLVABLE_BY_COMBINATION	0.5	35F/47F(0.5%)	
06BI	47A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	47F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BI	48	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	06C	3	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%); 6A/B/C/D (F/G/H)(97.4%); 6A/C(97.2%)	
06BII	06D	3	RESOLVABLE_BY_COMBINATION	0.7	35F/47F(0.7%)	6A/B/C/D (F/G/H); 6A/C
06BII	06E	3	RESOLVABLE_BY_COMBINATION	0.3	35F/47F(0.3%); 6A/B/C/D (F/G/H)(98.7%); 6A/C(99.3%)	
06BII	06F	3	RESOLVABLE_BY_COMBINATION	6.9	35F/47F(6.9%)	6A/B/C/D (F/G/H); 6A/C
06BII	06G	3	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%); 6A/C(98.6%)	6A/B/C/D (F/G/H)
06BII	07A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	07B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	07C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	07F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	08	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	09A	1	RESOLVABLE_BY_COMBINATION	0.4	35F/47F(0.4%)	
06BII	09L	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	09N	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	09V	1	RESOLVABLE_BY_COMBINATION	0.4	35F/47F(0.4%)	
06BII	10A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	10B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	10C	1	RESOLVABLE_BY_COMBINATION	0.5	35F/47F(0.5%)	
06BII	10D	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	10F	1	RESOLVABLE_BY_COMBINATION	0.5	35F/47F(0.5%)	
06BII	11E	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	11F	1	RESOLVABLE_BY_COMBINATION	0.9	35F/47F(0.9%)	
06BII	11F_like	1	RESOLVABLE_BY_COMBINATION	0.7	35F/47F(0.7%)	
06BII	12A	1	RESOLVABLE_BY_COMBINATION	0.5	35F/47F(0.5%)	
06BII	12B	1	RESOLVABLE_BY_COMBINATION	0.6	35F/47F(0.6%)	
06BII	12F	1	RESOLVABLE_BY_COMBINATION	0.6	35F/47F(0.6%)	
06BII	15A	1	RESOLVABLE_BY_COMBINATION	2.1	35F/47F(2.1%)	
06BII	15B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	15C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	15D	1	RESOLVABLE_BY_COMBINATION	1.4	35F/47F(1.4%)	
06BII	15F	1	RESOLVABLE_BY_COMBINATION	2.1	35F/47F(2.1%)	
06BII	16A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	16F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	17A	1	RESOLVABLE_BY_COMBINATION	0.9	35F/47F(0.9%)	
06BII	17F	1	RESOLVABLE_BY_COMBINATION	1.3	35F/47F(1.3%)	
06BII	18B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	18C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	18F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	19A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	19AF	1	RESOLVABLE_BY_COMBINATION	0.5	35F/47F(0.5%)	
06BII	19AI	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	19AII	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	19AIII	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	19B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	19C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	19F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	19FI	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	19FII	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	19FIII	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	19FIV	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	21	1	RESOLVABLE_BY_COMBINATION	0.3	35F/47F(0.3%)	
06BII	22A	1	RESOLVABLE_BY_COMBINATION	0.8	35F/47F(0.8%)	
06BII	22F	1	RESOLVABLE_BY_COMBINATION	0.9	35F/47F(0.9%)	
06BII	23A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	23B	1	RESOLVABLE_BY_COMBINATION	0.4	35F/47F(0.4%)	
06BII	23B1	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	23F	1	RESOLVABLE_BY_COMBINATION	0.5	35F/47F(0.5%)	
06BII	24A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	24B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	24C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	24F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	24F2	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	25A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	25F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	27	1	RESOLVABLE_BY_COMBINATION	0.5	35F/47F(0.5%)	
06BII	28A	1	RESOLVABLE_BY_COMBINATION	1.0	35F/47F(1.0%)	
06BII	28F	1	RESOLVABLE_BY_COMBINATION	1.0	35F/47F(1.0%)	
06BII	29	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	31	1	RESOLVABLE_BY_COMBINATION	0.5	35F/47F(0.5%)	
06BII	32A	1	RESOLVABLE_BY_COMBINATION	1.3	35F/47F(1.3%)	
06BII	32F	1	RESOLVABLE_BY_COMBINATION	1.3	35F/47F(1.3%)	
06BII	33A	1	RESOLVABLE_BY_COMBINATION	1.3	35F/47F(1.3%)	
06BII	33B	1	RESOLVABLE_BY_COMBINATION	1.4	35F/47F(1.4%)	
06BII	33C	1	RESOLVABLE_BY_COMBINATION	0.7	35F/47F(0.7%)	
06BII	33D	1	RESOLVABLE_BY_COMBINATION	1.4	35F/47F(1.4%)	
06BII	33E	1	RESOLVABLE_BY_COMBINATION	0.3	35F/47F(0.3%)	
06BII	33F	1	RESOLVABLE_BY_COMBINATION	1.3	35F/47F(1.3%)	
06BII	33G	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	33H	1	RESOLVABLE_BY_COMBINATION	0.7	35F/47F(0.7%)	
06BII	34	1	RESOLVABLE_BY_COMBINATION	0.6	35F/47F(0.6%)	
06BII	35A	1	RESOLVABLE_BY_COMBINATION	1.1	35F/47F(1.1%)	
06BII	35C	1	RESOLVABLE_BY_COMBINATION	1.1	35F/47F(1.1%)	
06BII	35F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	36A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	36B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	38	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	39	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	40	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	41A	1	RESOLVABLE_BY_COMBINATION	0.3	35F/47F(0.3%)	
06BII	41F	1	RESOLVABLE_BY_COMBINATION	1.1	35F/47F(1.1%)	
06BII	42	1	RESOLVABLE_BY_COMBINATION	1.1	35F/47F(1.1%)	
06BII	43	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	44	1	RESOLVABLE_BY_COMBINATION	0.6	35F/47F(0.6%)	
06BII	45	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	46	1	RESOLVABLE_BY_COMBINATION	0.5	35F/47F(0.5%)	
06BII	47A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	47F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06BII	48	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	06D	4	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%); 6A/B/C/D (F/G/H)(97.4%); 6A/C(97.2%)	6C/D
06C	06E	3	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%); 6A/B/C/D (F/G/H)(96.1%); 6A/C(96.5%)	
06C	06F	3	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%); 6A/B/C/D (F/G/H)(97.4%); 6A/C(97.2%)	
06C	06G	3	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%); 6A/B/C/D (F/G/H)(97.4%); 6A/C(98.6%)	
06C	07A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	07B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	07C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	07F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	08	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	09A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	09L	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	09N	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	09V	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	10A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	10B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	10C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	10D	2	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%); 6C/D(0.0%)	
06C	10F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	11E	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	11F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	11F_like	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	12A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	12B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	12F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	15A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	15B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	15C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	15D	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	15F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	16A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	16F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	17A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	17F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	18B	1	RESOLVABLE_BY_COMBINATION	1.1	35F/47F(1.1%)	
06C	18C	1	RESOLVABLE_BY_COMBINATION	1.1	35F/47F(1.1%)	
06C	18F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	19A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	19AF	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	19AI	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	19AII	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	19AIII	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	19B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	19C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	19F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	19FI	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	19FII	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	19FIII	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	19FIV	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	21	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	22A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	22F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	23A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	23B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	23B1	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	23F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	24A	1	RESOLVABLE_BY_COMBINATION	4.1	35F/47F(4.1%)	
06C	24B	1	RESOLVABLE_BY_COMBINATION	3.6	35F/47F(3.6%)	
06C	24C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	24F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06C	24F2	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
